 0.00000E+00 2.25000E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.60598E-05 7.31070E-03 5.00000E+00 6.35833E+00 5.00051E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73575E-02 9.87584E+00 8.73575E-02 7.60748E-01 8.72889E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97230E+02 1.90607E+02 7.31495E+01 3.01718E-01 1.27102E+00 8.55252E-02 1.48614E+01 8.33307E+02 9.87584E+00 1.27328E+00 1.85895E-01 8.22013E-02 1.22424E-02 1.25869E-03 8.87550E-05 2.04299E-05 8.11580E-07 2.19108E-08 3.11265E-09 4.69074E-11 3.29831E-15 4.24705E-02 8.55252E-02 1.47947E-01 3.50840E-01 1.27102E+00 4.37763E-01 4.97157E-01 8.80431E-04 7.27928E-04 6.60903E-04 4.16017E-04 8.13085E-05 2.07295E-04 1.91743E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.69991E+01
 1.00000E-01 2.25000E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.60598E-05 7.31070E-03 5.00000E+00 6.35833E+00 5.00051E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73575E-02 9.87584E+00 8.73575E-02 7.60748E-01 8.72889E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97230E+02 1.90607E+02 7.31495E+01 3.01718E-01 9.48800E-01 4.01591E-02 2.36260E+01 8.33307E+02 9.87584E+00 1.27328E+00 1.85895E-01 8.22013E-02 1.22424E-02 1.25869E-03 8.87550E-05 2.04299E-05 8.11580E-07 2.19108E-08 3.11265E-09 4.69074E-11 3.29831E-15 2.94574E-02 4.01591E-02 7.04194E-02 1.80927E-01 9.48800E-01 3.39458E-01 3.85995E-01 8.10936E-04 6.43728E-04 5.30545E-04 2.92386E-04 6.05403E-05 1.68536E-04 1.54666E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.69991E+01
 2.00000E-01 2.24915E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.67656E-05 7.37697E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73481E-02 9.86648E+00 8.73481E-02 7.60311E-01 8.73134E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97223E+02 1.90600E+02 7.30523E+01 3.01733E-01 9.49500E-01 4.01779E-02 2.36324E+01 8.34834E+02 9.86647E+00 1.27302E+00 1.85925E-01 8.22251E-02 1.22492E-02 1.25973E-03 8.88521E-05 2.04551E-05 8.12806E-07 2.19500E-08 3.11866E-09 4.70110E-11 3.30746E-15 2.94731E-02 4.01779E-02 7.04329E-02 1.80999E-01 9.49500E-01 3.39663E-01 3.86238E-01 8.10698E-04 6.43573E-04 5.30421E-04 2.92336E-04 6.05438E-05 1.68522E-04 1.54654E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.70078E+01
 3.00000E-01 2.24829E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.74809E-05 7.44389E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73389E-02 9.85711E+00 8.73389E-02 7.59874E-01 8.73379E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97216E+02 1.90592E+02 7.29553E+01 3.01747E-01 9.50202E-01 4.01968E-02 2.36388E+01 8.36363E+02 9.85711E+00 1.27275E+00 1.85955E-01 8.22490E-02 1.22560E-02 1.26077E-03 8.89498E-05 2.04804E-05 8.14038E-07 2.19894E-08 3.12470E-09 4.71153E-11 3.31667E-15 2.94895E-02 4.01968E-02 7.04466E-02 1.81071E-01 9.50202E-01 3.39868E-01 3.86482E-01 8.10462E-04 6.43419E-04 5.30298E-04 2.92287E-04 6.05476E-05 1.68508E-04 1.54644E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.70164E+01
 4.00000E-01 2.24744E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.82058E-05 7.51147E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73297E-02 9.84775E+00 8.73297E-02 7.59436E-01 8.73626E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97209E+02 1.90585E+02 7.28583E+01 3.01761E-01 9.50906E-01 4.02158E-02 2.36451E+01 8.37896E+02 9.84775E+00 1.27249E+00 1.85985E-01 8.22731E-02 1.22628E-02 1.26181E-03 8.90481E-05 2.05059E-05 8.15277E-07 2.20291E-08 3.13077E-09 4.72201E-11 3.32594E-15 2.95066E-02 4.02158E-02 7.04603E-02 1.81144E-01 9.50906E-01 3.40074E-01 3.86727E-01 8.10226E-04 6.43265E-04 5.30175E-04 2.92238E-04 6.05514E-05 1.68495E-04 1.54633E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70251E+01
 5.00000E-01 2.24658E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.89403E-05 7.57970E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73208E-02 9.83840E+00 8.73208E-02 7.58996E-01 8.73873E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97202E+02 1.90577E+02 7.27614E+01 3.01775E-01 9.51613E-01 4.02349E-02 2.36514E+01 8.39433E+02 9.83840E+00 1.27223E+00 1.86016E-01 8.22975E-02 1.22697E-02 1.26287E-03 8.91469E-05 2.05315E-05 8.16522E-07 2.20689E-08 3.13687E-09 4.73256E-11 3.33526E-15 2.95247E-02 4.02349E-02 7.04743E-02 1.81217E-01 9.51613E-01 3.40281E-01 3.86972E-01 8.09992E-04 6.43113E-04 5.30053E-04 2.92190E-04 6.05555E-05 1.68482E-04 1.54623E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70337E+01
 6.00000E-01 2.24573E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.96848E-05 7.64863E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73118E-02 9.82905E+00 8.73118E-02 7.58557E-01 8.74119E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97195E+02 1.90570E+02 7.26647E+01 3.01789E-01 9.52321E-01 4.02541E-02 2.36577E+01 8.40968E+02 9.82905E+00 1.27197E+00 1.86047E-01 8.23218E-02 1.22766E-02 1.26392E-03 8.92458E-05 2.05571E-05 8.17769E-07 2.21088E-08 3.14299E-09 4.74313E-11 3.34461E-15 2.95435E-02 4.02541E-02 7.04885E-02 1.81290E-01 9.52321E-01 3.40489E-01 3.87218E-01 8.09758E-04 6.42961E-04 5.29931E-04 2.92143E-04 6.05595E-05 1.68470E-04 1.54613E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70424E+01
 7.00000E-01 2.24488E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.04393E-05 7.71824E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73031E-02 9.81971E+00 8.73031E-02 7.58117E-01 8.74367E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97188E+02 1.90562E+02 7.25680E+01 3.01803E-01 9.53033E-01 4.02736E-02 2.36640E+01 8.42508E+02 9.81971E+00 1.27171E+00 1.86078E-01 8.23464E-02 1.22836E-02 1.26498E-03 8.93452E-05 2.05829E-05 8.19023E-07 2.21490E-08 3.14914E-09 4.75375E-11 3.35401E-15 2.95633E-02 4.02736E-02 7.05027E-02 1.81364E-01 9.53033E-01 3.40698E-01 3.87465E-01 8.09527E-04 6.42811E-04 5.29811E-04 2.92096E-04 6.05638E-05 1.68458E-04 1.54603E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70510E+01
 8.00000E-01 2.24402E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.12040E-05 7.78854E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.72946E-02 9.81037E+00 8.72946E-02 7.57675E-01 8.74616E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97182E+02 1.90555E+02 7.24714E+01 3.01818E-01 9.53749E-01 4.02932E-02 2.36702E+01 8.44053E+02 9.81037E+00 1.27145E+00 1.86111E-01 8.23714E-02 1.22906E-02 1.26605E-03 8.94456E-05 2.06089E-05 8.20289E-07 2.21895E-08 3.15535E-09 4.76448E-11 3.36351E-15 2.95843E-02 4.02932E-02 7.05173E-02 1.81439E-01 9.53749E-01 3.40908E-01 3.87713E-01 8.09298E-04 6.42662E-04 5.29693E-04 2.92050E-04 6.05683E-05 1.68446E-04 1.54594E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70597E+01
 9.00000E-01 2.24317E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.19790E-05 7.85954E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.72861E-02 9.80103E+00 8.72861E-02 7.57234E-01 8.74865E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97175E+02 1.90547E+02 7.23749E+01 3.01832E-01 9.54465E-01 4.03129E-02 2.36764E+01 8.45595E+02 9.80103E+00 1.27120E+00 1.86143E-01 8.23963E-02 1.22976E-02 1.26711E-03 8.95456E-05 2.06348E-05 8.21551E-07 2.22299E-08 3.16154E-09 4.77519E-11 3.37299E-15 2.96057E-02 4.03129E-02 7.05318E-02 1.81514E-01 9.54465E-01 3.41119E-01 3.87962E-01 8.09068E-04 6.42513E-04 5.29574E-04 2.92004E-04 6.05728E-05 1.68435E-04 1.54585E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75357E+02 1.70683E+01
