 0.00000E+00 2.25000E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.60598E-05 7.31070E-03 5.00000E+00 6.35833E+00 5.00051E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73575E-02 9.87584E+00 8.73575E-02 7.60748E-01 8.72889E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97230E+02 1.90607E+02 7.31495E+01 3.01718E-01 1.27102E+00 8.55252E-02 1.48614E+01 8.33307E+02 9.87584E+00 1.27328E+00 1.85895E-01 8.22013E-02 1.22424E-02 1.25869E-03 8.87550E-05 2.04299E-05 8.11580E-07 2.19108E-08 3.11265E-09 4.69074E-11 3.29831E-15 4.24705E-02 8.55252E-02 1.47947E-01 3.50840E-01 1.27102E+00 4.37763E-01 4.97157E-01 8.80431E-04 7.27928E-04 6.60903E-04 4.16017E-04 8.13085E-05 2.07295E-04 1.91743E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.69991E+01
 1.00000E-01 2.25000E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.60598E-05 7.31070E-03 5.00000E+00 6.35833E+00 5.00051E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73575E-02 9.87584E+00 8.73575E-02 7.60748E-01 8.72889E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97230E+02 1.90607E+02 7.31495E+01 3.01718E-01 9.48800E-01 4.01591E-02 2.36260E+01 8.33307E+02 9.87584E+00 1.27328E+00 1.85895E-01 8.22013E-02 1.22424E-02 1.25869E-03 8.87550E-05 2.04299E-05 8.11580E-07 2.19108E-08 3.11265E-09 4.69074E-11 3.29831E-15 2.94574E-02 4.01591E-02 7.04194E-02 1.80927E-01 9.48800E-01 3.39458E-01 3.85995E-01 8.10936E-04 6.43728E-04 5.30545E-04 2.92386E-04 6.05403E-05 1.68536E-04 1.54666E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.69991E+01
 2.00000E-01 2.24906E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.68350E-05 7.38347E-03 5.00000E+00 6.35833E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73472E-02 9.86556E+00 8.73472E-02 7.60269E-01 8.73158E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97223E+02 1.90600E+02 7.30428E+01 3.01734E-01 9.49568E-01 4.01797E-02 2.36330E+01 8.34983E+02 9.86556E+00 1.27299E+00 1.85928E-01 8.22274E-02 1.22498E-02 1.25983E-03 8.88617E-05 2.04576E-05 8.12926E-07 2.19539E-08 3.11925E-09 4.70212E-11 3.30836E-15 2.94747E-02 4.01797E-02 7.04341E-02 1.81006E-01 9.49568E-01 3.39683E-01 3.86262E-01 8.10675E-04 6.43558E-04 5.30409E-04 2.92331E-04 6.05442E-05 1.68520E-04 1.54653E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.70086E+01
 3.00000E-01 2.24812E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.76216E-05 7.45702E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73371E-02 9.85529E+00 8.73371E-02 7.59788E-01 8.73428E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97216E+02 1.90592E+02 7.29363E+01 3.01750E-01 9.50339E-01 4.02005E-02 2.36400E+01 8.36663E+02 9.85529E+00 1.27270E+00 1.85961E-01 8.22537E-02 1.22573E-02 1.26097E-03 8.89690E-05 2.04854E-05 8.14280E-07 2.19972E-08 3.12588E-09 4.71357E-11 3.31847E-15 2.94928E-02 4.02005E-02 7.04492E-02 1.81085E-01 9.50339E-01 3.39909E-01 3.86530E-01 8.10416E-04 6.43389E-04 5.30274E-04 2.92277E-04 6.05483E-05 1.68506E-04 1.54642E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75355E+02 1.70181E+01
 4.00000E-01 2.24719E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.84198E-05 7.53137E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73271E-02 9.84502E+00 8.73271E-02 7.59307E-01 8.73698E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97209E+02 1.90585E+02 7.28299E+01 3.01765E-01 9.51112E-01 4.02213E-02 2.36470E+01 8.38345E+02 9.84502E+00 1.27241E+00 1.85994E-01 8.22802E-02 1.22648E-02 1.26212E-03 8.90769E-05 2.05133E-05 8.15640E-07 2.20407E-08 3.13255E-09 4.72509E-11 3.32865E-15 2.95118E-02 4.02213E-02 7.04645E-02 1.81165E-01 9.51112E-01 3.40135E-01 3.86798E-01 8.10158E-04 6.43221E-04 5.30139E-04 2.92224E-04 6.05526E-05 1.68491E-04 1.54630E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70276E+01
 5.00000E-01 2.24625E+02 1.00000E-30 1.00000E-30 1.00000E-30 5.92297E-05 7.60652E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73173E-02 9.83475E+00 8.73173E-02 7.58825E-01 8.73969E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97202E+02 1.90577E+02 7.27237E+01 3.01781E-01 9.51889E-01 4.02424E-02 2.36539E+01 8.40031E+02 9.83475E+00 1.27213E+00 1.86028E-01 8.23069E-02 1.22724E-02 1.26327E-03 8.91853E-05 2.05414E-05 8.17007E-07 2.20844E-08 3.13925E-09 4.73667E-11 3.33888E-15 2.95319E-02 4.02424E-02 7.04799E-02 1.81246E-01 9.51889E-01 3.40363E-01 3.87068E-01 8.09901E-04 6.43054E-04 5.30006E-04 2.92172E-04 6.05570E-05 1.68477E-04 1.54619E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70371E+01
 6.00000E-01 2.24531E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.00517E-05 7.68250E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.73077E-02 9.82449E+00 8.73077E-02 7.58342E-01 8.74241E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97188E+02 1.90570E+02 7.26175E+01 3.01796E-01 9.52669E-01 4.02636E-02 2.36608E+01 8.41721E+02 9.82449E+00 1.27184E+00 1.86063E-01 8.23339E-02 1.22800E-02 1.26443E-03 8.92943E-05 2.05697E-05 8.18381E-07 2.21284E-08 3.14599E-09 4.74831E-11 3.34918E-15 2.95531E-02 4.02636E-02 7.04955E-02 1.81326E-01 9.52669E-01 3.40591E-01 3.87339E-01 8.09647E-04 6.42888E-04 5.29873E-04 2.92120E-04 6.05616E-05 1.68464E-04 1.54608E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70466E+01
 7.00000E-01 2.24437E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.08857E-05 7.75931E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.72981E-02 9.81424E+00 8.72981E-02 7.57859E-01 8.74513E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97182E+02 1.90562E+02 7.25114E+01 3.01812E-01 9.53451E-01 4.02850E-02 2.36676E+01 8.43411E+02 9.81424E+00 1.27156E+00 1.86097E-01 8.23610E-02 1.22876E-02 1.26560E-03 8.94034E-05 2.05979E-05 8.19758E-07 2.21725E-08 3.15274E-09 4.75998E-11 3.35950E-15 2.95754E-02 4.02850E-02 7.05112E-02 1.81408E-01 9.53451E-01 3.40821E-01 3.87610E-01 8.09393E-04 6.42724E-04 5.29742E-04 2.92068E-04 6.05663E-05 1.68451E-04 1.54598E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70561E+01
 8.00000E-01 2.24344E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.17321E-05 7.83695E-03 5.00000E+00 6.35832E+00 5.00052E+00 6.35894E+00 1.00010E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.72888E-02 9.80399E+00 8.72888E-02 7.57374E-01 8.74787E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97175E+02 1.90547E+02 7.24055E+01 3.01827E-01 9.54238E-01 4.03066E-02 2.36745E+01 8.45108E+02 9.80399E+00 1.27128E+00 1.86133E-01 8.23885E-02 1.22953E-02 1.26677E-03 8.95135E-05 2.06265E-05 8.21146E-07 2.22169E-08 3.15956E-09 4.77176E-11 3.36992E-15 2.95995E-02 4.03066E-02 7.05271E-02 1.81490E-01 9.54238E-01 3.41052E-01 3.87883E-01 8.09142E-04 6.42561E-04 5.29612E-04 2.92018E-04 6.05713E-05 1.68438E-04 1.54588E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75356E+02 1.70656E+01
 9.00000E-01 2.24250E+02 1.00000E-30 1.00000E-30 1.00000E-30 6.25911E-05 7.91544E-03 5.00000E+00 6.35832E+00 5.00053E+00 6.35894E+00 1.00011E+00 1.00010E+00 1.00000E-30 1.00000E-30 1.00000E-30 8.72795E-02 9.79376E+00 8.72795E-02 7.56889E-01 8.75061E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.00000E-03 1.97168E+02 1.90540E+02 7.22996E+01 3.01843E-01 9.55027E-01 4.03283E-02 2.36813E+01 8.46803E+02 9.79375E+00 1.27100E+00 1.86168E-01 8.24160E-02 1.23030E-02 1.26794E-03 8.96237E-05 2.06550E-05 8.22536E-07 2.22614E-08 3.16638E-09 4.78356E-11 3.38037E-15 2.96230E-02 4.03283E-02 7.05433E-02 1.81572E-01 9.55027E-01 3.41284E-01 3.88156E-01 8.08892E-04 6.42399E-04 5.29482E-04 2.91968E-04 6.05763E-05 1.68426E-04 1.54578E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.75357E+02 1.70751E+01
